γ2ϵK:
902962.3632824505	2.574406295855808e14	2.2007464193350207e7	2.375368928908526e9	6.006749634415005e8	0.8807637086629388	28120.00492563838	4.573029906837402e6	0.00045994671896849816	5.973966909697113	174254.91985480944	3.2019576227687265	847803.2291979867	1.8981372397094856e6	5.651673092582789	11783.441293912874	75629.32404100044	11.849485692680615	85.64777663567288	573471.378233032
1.4754226363159306e14	0.	0.	5.934648257383051e14	0.	17.76056078199241	2.739074458287011e9	1.1951581083344896e18	0.012059410532485335	35.099639955071424	2.0362203152588025e15	56.19986967026598	0.	2.1700800851323324e13	90.62666814080842	3.5593016675671074e10	0.	261.38247868917733	1.5508812477663995e6	3.361590212069853e7
1.1221439008103944	5.852157345076796	3.1352147105581927	7.4954885133346325	1.2158915311702683	4.918430822502588	3.365874617371037	4.011809610451516	0.06691463875014476	3.889180958441572	0.06902507131116253	7.212234541684554	2.645803870704168	25.521514936249968	5.863567476167188	5.266680919134063	3.290794415281828	5.0493614080325795	10.973368063201441	0.09358650280014759
1.3999356997576907e7	1.2659668778590732e15	2.1537238658187985e9	1.1356792621525772e9	2.6638088858679188e10	3.5660171070762035	677420.5733871611	1.7561251205104113e7	0.0005162010546164665	43.46939703937667	337450.4557705862	14.862170647496765	2.2316488870935807e8	3.266455440059911e6	41.599850832341474	745727.8063118103	1.436257655647476e7	43.95238161763819	537.2729905472877	1.4631540497333826e6
3.409589326612729e6	4.46368456590117e14	3.2908662831740115e7	9.505767345855384e8	3.355777280494506e9	1.1366569124142138	21680.83428233123	6.322612635709978e6	0.0004807097550195875	3.1984342504916863	135930.7531952863	3.9141258225782565	2.6991285176130686e7	1.1673006907543773e6	3.8279923592348553	3908.905785718075	45809.50071943549	4.866882177375994	53.103694249315986	1.310345187263079e6
2282.44837245188	9.908710952341905e14	0.	1.855478386942579e14	2.631955248028739e9	219050.9997222578	5.532303075043165e13	1.925828001239733e7	0.0007643293219274945	1.515191609822494e6	26530.30126741731	611062.3618802344	0.	1.142933617927734e11	1.4542850111623944e6	4.210453908681759e12	0.	1.7217501930866926e12	6.53043242865896e14	6.67881884055864e15
41.801790157536196	3.453136783155734e12	4.520565817730264	332593.622291264	1.910232896106124e9	0.2847295520213429	2.0155046299115163e6	15592.018848393565	0.028368507806500468	2.197898911917183	3.569808659218331e6	1.122247338338988	2.168170095597772	2385.365579196876	1.701995326729841	1.2049566349179657	3.1163346361382973	76.00643208432639	360413.08080244996	0.0784260680693876

seed:
60302
