γ2ϵK:
520400.5639778513	5.836205452605424e8	4.759121734884885e7	6.290577500636574e10	9.163996858543587e10	1.9844776496925012e6	1.3658808271126747e10	3.63602349062306e6	6.221842722685316e12	5.023905177069728e9	1.1549365487511573e9	4.265373524395301e10	1.4933990819769476e7	1.300149394633399e12	1.2597165123923062e11	6.689567920016255e7	2.7656871076604853e9	2.696189743211309e8	3.8590593228208363e8	2.622717342331652e7
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.8240104919973395e17	0.
5.0114485879007855	17.161132602202148	3.7639095723376093	7.57005149430197	4.585610160486505	1.9517636904203526	46.09244669589301	2.73773468412134	9.573380487252468	5.23412576942355	5.979917788236347	3.333577884916486	3.734172036982382	2.3193054743688646	4.992024400155518	2.251475899191208	4.063565508577508	2.6252210942276397	2.252469105024303	2.5282604009869596
2.755881189674591e7	6.008233676502824e8	0.	1.3562187186994218e11	2.1795701641666193e11	0.	1.7563292363541858e9	1.7218668287042332e8	5.968738540697901e12	0.	6.186542509054711e11	1.156973004768515e12	0.	0.	0.	0.	3.093691444842936e10	4.3065300264279495e10	4.863223011203914e9	0.
9721.508588074736	2.7798315545683494e6	2.6120237185885543e8	2.994518671036442e8	7.478189904118164e8	179606.17425947418	5.765966632998372e6	367856.89543348504	1.2141147629514e11	2.1976617741974883e9	1.205412296090592e9	2.937172987720378e9	8.951346684574699e6	0.	1.1517803713898833e12	4.25420758228159e8	1.2888556839551589e8	2.8782398824674495e7	2.0070535910310176e8	4.239223947406134e7
7.331222393296443e11	9.643951119527128e14	37151.03202029867	3.5686523459418037e12	1.0113882630950231e12	40773.41967028809	9.547778247126723e13	3.061463232496153e6	0.	62.540122438757315	2.446005860358795e15	0.	36665.20585517501	310092.3977982468	4.782783459171282	1.1581425933443679	7.526777706289129e9	0.	8.1825299676951e15	1.110405094268079e6
3.835077962770448	1.6908002099724817	7.042863447126203	5.515419050271319	8.221192468729907	15.29411422946971	3.863166811052517	16.009669336684677	4.358945502758853	261.97681199305214	74108.0334060819	4.862777933156946	21.933660835720207	163.44705152532643	1332.2293409624106	2.2120115454313453e7	7.78146242918908	4.879973743943293	53.40939272440073	10.72132819946794

seed:
331076
